dataset,model,MAE_mean,MAE_std,MAE_min,MAE_max,RMSE_mean,RMSE_std,RMSE_min,RMSE_max,MSE_mean,MSE_std,MSE_min,MSE_max,R2_mean,R2_std,R2_min,R2_max,MAPE_mean,MAPE_std,MAPE_min,MAPE_max,sMAPE_mean,sMAPE_std,sMAPE_min,sMAPE_max,WAPE_mean,WAPE_std,WAPE_min,WAPE_max,MASE_mean,MASE_std,MASE_min,MASE_max,RMSSE_mean,RMSSE_std,RMSSE_min,RMSSE_max,MdAE_mean,MdAE_std,MdAE_min,MdAE_max,P90AE_mean,P90AE_std,P90AE_min,P90AE_max,MaxAE_mean,MaxAE_std,MaxAE_min,MaxAE_max,Bias_mean,Bias_std,Bias_min,Bias_max,Pearson_mean,Pearson_std,Pearson_min,Pearson_max,Spearman_mean,Spearman_std,Spearman_min,Spearman_max,DirectionalAccuracy_mean,DirectionalAccuracy_std,DirectionalAccuracy_min,DirectionalAccuracy_max,fit_time_sec_mean,fit_time_sec_std,fit_time_sec_min,fit_time_sec_max,inference_ms_per_sample_mean,inference_ms_per_sample_std,inference_ms_per_sample_min,inference_ms_per_sample_max,param_count_mean,param_count_std,param_count_min,param_count_max
ETTh1,CeNN_Emulator,1.3202972413656708,0.05202314918182942,1.2809160828651223,1.398813522731502,1.7977273129369695,0.038148376149747344,1.7661197013557826,1.85532539029207,3.2329877305618675,0.13808692979066173,3.1191787995170386,3.442232303862422,0.601287435083194,0.01702975654310731,0.5754820663442636,0.6153230747419431,73453848.61281718,3230617.0150089166,69598314.00654441,77500335.7776602,16.821492558608796,0.644137780013616,16.346128871186416,17.79124556213314,14.658144641658945,0.5775690666694789,14.220928915251726,15.529844568711045,1.908415672056534,0.07519654673037464,1.8514924143903655,2.0219065566660945,1.7658192061917177,0.03747127542952995,1.7347726024102326,1.8223949674328324,1.0082614421844482,0.06748864961126323,0.9545474052429199,1.1114330291748047,2.7464271545410157,0.06418432526645011,2.689167737960816,2.8462193965911866,10.11706178188324,0.22397977858420912,9.879103302955627,10.382569789886475,-0.11900467316796241,0.1521410496801103,-0.34460807455667264,0.011736821034897772,0.7792122718142978,0.006216835018341259,0.770815704778728,0.7852637275343544,0.7671709303476257,0.005817124178628663,0.7597158050453553,0.7732459188645191,0.5970149253731344,0.020228970970382704,0.5763490241102182,0.6215078453884424,9.074829530715942,1.5994926261009128,6.790120840072632,11.058100938796997,0.024910643696784973,0.0027332534071647157,0.021984335035085678,0.027624890208244324,46651.0,0.0,46651,46651
ETTh1,CeNN_NS,1.3323420493863405,0.01964909919638216,1.305281462809583,1.3574513712165337,1.8105014623712035,0.014056623360502854,1.7965495521208137,1.8278326129621763,3.2780736161765054,0.05095985228145386,3.2275902932254965,3.3409720610081366,0.5957271575340324,0.0062846923973289845,0.5879701221357757,0.601953081310063,75422354.26378277,4173792.853233255,68850083.74464776,78871219.47588934,16.981577555946068,0.24252162739360916,16.615786221162825,17.2654227398668,14.79186796744986,0.218147345215201,14.491437140434002,15.070635550770897,1.9258257670513408,0.028401671739752842,1.8867112056479491,1.9621198846137515,1.7783666255091013,0.013807130439392332,1.7646623496125793,1.7953901631494917,1.0182334423065185,0.025276823643540003,0.9804751873016357,1.0472793579101562,2.7672861766815187,0.021481078682833287,2.74585509300232,2.802340602874757,10.402140736579895,0.3754830758532234,9.933139443397522,10.82682466506958,-0.16618263172637993,0.08970194515850427,-0.2634751231394521,-0.02605263002065694,0.7764914384863217,0.0030508131197164745,0.7726075125882668,0.78001413530681,0.7666280545177416,0.0028716730670121835,0.7626343872030193,0.769487260358433,0.6106391121316495,0.008075825715135987,0.5993111366245695,0.6192116341370073,8.094393396377564,1.4798073631278226,6.787714004516602,10.184998273849487,0.12015830725431442,0.21571992453523195,0.02162344753742218,0.5060266703367233,46651.0,0.0,46651,46651
ETTh1,LSTM,1.3279984123384196,0.06386441499362941,1.275156077899971,1.402532847343712,1.8242301589482968,0.0631955997825151,1.7661334067385706,1.8968159579293051,3.3310106198820257,0.23161033355102653,3.119227210397989,3.597910778255267,0.5891986302752017,0.028563656236121195,0.556282808877017,0.6153171044048673,80463759.45302524,4600943.973788681,74373192.4957065,86678462.18357472,16.86244745205785,0.6918000314933025,16.288469515568103,17.677140267913614,14.743644235607906,0.709032635305098,14.156980447232112,15.571137087112936,1.9195472831188873,0.09231243286890188,1.8431666500077575,2.0272826319596136,1.791851649582193,0.062073932481150874,1.7347860645343163,1.8631491133382714,0.9994163990020752,0.06312464047878512,0.9407963752746582,1.0715882778167725,2.8477390778064735,0.17655651980046003,2.7065456390380866,3.0568402290344245,9.973330903053284,0.3277740447149724,9.554436326026917,10.29712164402008,0.021280089048482217,0.09481575271992981,-0.04904602447293945,0.17984984084224348,0.7706467706313029,0.018100115473697616,0.7488337238637696,0.786152287646699,0.7442182109500844,0.026057092773924744,0.7142458539927916,0.7670152734889296,0.5846919249904324,0.023007354333368143,0.5579793340987371,0.6169154228855721,5.995598220825196,1.7052576743021899,3.981217861175537,7.701707363128662,0.05370434373617172,0.0007459247333544004,0.05306815728545189,0.05489448085427284,70168.0,0.0,70168,70168
ETTh1,MLP,1.3336810348614137,0.05516050868078629,1.2714201446348405,1.392179207603783,1.8260942311387118,0.04758030788677075,1.7671926234342843,1.8939388012014091,3.3364312495569637,0.17427416043756927,3.122969768320548,3.587004182696231,0.5885301238219517,0.021492595486810106,0.5576278794594833,0.6148555484099134,76406557.04721335,5712503.911269814,67351211.65083826,81224926.3310916,17.096520417428287,0.8629768072058521,16.227656193138387,18.21359905274919,14.806733591759127,0.6124005181697654,14.11550353699088,15.456189373733995,1.9277611955179208,0.07973142406639891,1.837766567837202,2.012317025940419,1.7936826361016032,0.04673579852648143,1.73582648104874,1.8603230236567154,1.0097458124160767,0.06413017422772233,0.9457273483276367,1.1017714738845825,2.8155527734756474,0.12700737539041015,2.6926255464553837,3.013968563079835,10.074850487709046,0.26708547168117264,9.64365541934967,10.333881974220276,-0.023874455388520878,0.23704270671587685,-0.39170195969228677,0.23368079434366976,0.7737115098895397,0.012058970951117206,0.7536302158132916,0.7852710960716254,0.7498731885706917,0.01760778454859142,0.7213801775963306,0.7671614086944945,0.5741293532338309,0.01180621329127343,0.5614236509758898,0.5916570991197857,2.518961715698242,0.680315415350066,1.9138741493225098,3.3340892791748047,0.014744885265827179,0.0019856023240080066,0.01346459612250328,0.01826370134949684,25880.0,0.0,25880,25880
ETTh1,MovingAverage,1.5084525215869458,0.0,1.5084525215869458,1.5084525215869458,2.023671105250257,0.0,2.023671105250257,2.023671105250257,4.095244742224797,0.0,4.095244742224797,4.095244742224797,0.4949484281368612,0.0,0.49494842813686124,0.49494842813686124,68004028.95104799,0.0,68004028.95104799,68004028.95104799,19.648493144260808,0.0,19.648493144260808,19.648493144260808,16.74707372987133,0.0,16.74707372987133,16.74707372987133,2.180383585269055,0.0,2.180383585269055,2.180383585269055,1.9877526913846324,0.0,1.9877526913846326,1.9877526913846326,1.143000602722168,0.0,1.143000602722168,1.143000602722168,3.300333023071289,0.0,3.300333023071289,3.300333023071289,9.672583222389221,0.0,9.672583222389221,9.672583222389221,-0.03567809476309824,0.0,-0.03567809476309824,-0.03567809476309824,0.7354532571860463,0.0,0.7354532571860463,0.7354532571860463,0.6980382436604667,0.0,0.6980382436604667,0.6980382436604667,0.016456180635285114,0.0,0.016456180635285114,0.016456180635285114,2.3365020751953127e-06,3.108597948647808e-07,1.9073486328125e-06,2.6226043701171875e-06,0.00015301629900932312,1.2877871109130685e-05,0.00014062970876693726,0.00017136335372924805,0.0,0.0,0,0
ETTh1,N-BEATS,1.3457714867017405,0.02762026293202626,1.3196350122793763,1.3902978795662662,1.8276037488590304,0.03366137046268315,1.790202136867935,1.8819840284304166,3.341041933132723,0.12383384291234788,3.2048236908465206,3.541863883267179,0.5879615050619321,0.01527197541281922,0.5631948676655729,0.6047608032024641,76416885.68843226,5441290.6634230735,69590821.35341468,81488056.22579677,17.200985318778244,0.37344393153768274,16.831528027309123,17.802590350918393,14.940963662311429,0.3066444406711902,14.650792471686385,15.435302578224366,1.9452372660961323,0.039923542210297015,1.9074584570240545,2.009597671693066,1.7951653611864606,0.03306391021707996,1.7584275954968973,1.8485804377746615,1.0246235847473144,0.02916060979123558,0.9969239234924316,1.0641422271728516,2.8421850776672364,0.075250645587592,2.7824426651000977,2.972925138473511,9.876582551002503,0.1982551289957475,9.674862504005432,10.133963227272034,-0.13829303340258564,0.12522464500901978,-0.32433627412580446,-0.023810302143666282,0.7712704172638901,0.011394719978409039,0.7528586872018704,0.7817123269818492,0.7498081960142533,0.017382428691391234,0.7233183017361922,0.7693763424369781,0.5909682357443551,0.021258736088817187,0.5621890547263682,0.6157673172598546,3.3045867443084718,0.9880151217126997,2.5184311866760254,5.0012054443359375,0.01842239871621132,0.0002788876511741199,0.01821666955947876,0.018893741071224213,96216.0,0.0,96216,96216
ETTh1,N-HiTS,1.3451669923697889,0.040854547343874205,1.286098103492688,1.3794170825635617,1.8309476860265839,0.03616207121932392,1.7936011831120833,1.8711348339550717,3.353415585282,0.13270000957925102,3.217005204061065,3.5011455668400737,0.586435507750161,0.016365407354834768,0.5682165088639834,0.6032585016835236,76447400.21688847,5283805.4826072985,67666157.17484277,80782851.19066074,17.214595745737743,0.5969823941472786,16.41056737720828,17.770407882150362,14.934252472531432,0.4535735177455798,14.278460511558288,15.314502283195955,1.9443635034155615,0.059052958669502525,1.8589827348036214,1.9938700893927739,1.7984499463581227,0.035520225695649624,1.761766311606653,1.8379238071286184,1.0234656810760498,0.048875972127176044,0.9539623260498047,1.0777897834777832,2.851714978218079,0.099766435843164,2.734676361083985,2.9656040191650397,9.777143692970276,0.17932937037859947,9.528887391090393,9.997704148292542,-0.09462024481993941,0.19320079869745135,-0.3598718989380526,0.15792714271303313,0.7711949331873755,0.011250383703958762,0.7569591803543474,0.7823476644753503,0.7470657341321226,0.018455259114781953,0.7232780222319872,0.7663007574144044,0.5762724837351703,0.02532983417577949,0.5602755453501722,0.6195943360122464,3.4714455127716066,0.8609819878239626,2.701490640640259,4.897066593170166,0.01886114478111267,0.0003817758078953908,0.018473248928785324,0.0193803571164608,69960.0,0.0,69960,69960
ETTh1,Persistence,1.4578782018929404,0.0,1.4578782018929404,1.4578782018929404,1.9883255375888802,0.0,1.98832553758888,1.98832553758888,3.953438443428108,0.0,3.9534384434281082,3.9534384434281082,0.5124368808705686,0.0,0.5124368808705686,0.5124368808705686,54192196.74705298,0.0,54192196.74705298,54192196.74705298,18.999604908950797,0.0,18.999604908950797,18.999604908950797,16.185589792768326,0.0,16.185589792768326,16.185589792768326,2.10728124036996,0.0,2.10728124036996,2.10728124036996,1.9530344770141546,0.0,1.9530344770141548,1.9530344770141548,1.055999755859375,0.0,1.055999755859375,1.055999755859375,3.2360000610351562,0.0,3.2360000610351562,3.2360000610351562,10.903999924659729,0.0,10.903999924659729,10.903999924659729,-0.02212942222168683,0.0,-0.02212942222168683,-0.02212942222168683,0.757422987362183,0.0,0.757422987362183,0.757422987362183,0.719290307342185,0.0,0.719290307342185,0.719290307342185,0.016456180635285114,0.0,0.016456180635285114,0.016456180635285114,3.2901763916015627e-06,3.917617017067667e-07,2.6226043701171875e-06,3.5762786865234375e-06,7.944181561470032e-05,8.520456412049146e-06,7.171183824539185e-05,9.313225746154785e-05,0.0,0.0,0,0
ETTh1,QELM,1.2862938802223118,0.004799818516801089,1.2803175363982875,1.2936992989117613,1.8115700404404627,0.006537049665871375,1.8021595916311404,1.8194555602648428,3.2818201978361268,0.023673499093650838,3.2477791937081184,3.310418535778653,0.5952651053062875,0.0029195661508262874,0.5917381767733912,0.5994632579747676,83953458.70306328,1976359.8137032222,81702228.45918293,86988615.1383859,16.48735852459007,0.0652393273795847,16.39433785808792,16.577401079864316,14.28063405515922,0.05328832922517503,14.214283759592277,14.362850161412474,1.859265719094834,0.006937868681006671,1.850627249015499,1.8699698368058335,1.7794162372407771,0.006421022681669288,1.7701728157681191,1.7871617959005872,0.9284654140472413,0.0021803966324511624,0.9258849620819092,0.9309029579162598,2.788984756469727,0.017308973340743453,2.7715811729431157,2.817873811721802,10.601257848739625,0.2103293365252755,10.393545746803284,10.94062852859497,0.24290706691183533,0.022063865235495597,0.21964728106100775,0.26831593998142433,0.7770349543564334,0.0013425314594628919,0.7752900905920992,0.7788606584558553,0.7655441095037844,0.0018050894809585546,0.7624552131912825,0.7671270457604227,0.5947187141216992,0.00242041918114684,0.5916570991197857,0.5977803291236127,0.1946584701538086,0.0049252351130595565,0.18654942512512207,0.1997823715209961,0.005488190799951553,0.0011862520176137384,0.004602596163749695,0.007538590580224991,49664.0,0.0,49664,49664
ETTh1,Transformer,1.3754160923653074,0.06550957224433986,1.3080909728114285,1.4818752010492269,1.8643619477859452,0.06287105186878081,1.8040585222922625,1.9628106585539504,3.479007687682673,0.23707601456923216,3.254627151855342,3.852625681332993,0.5709466926185416,0.02923771870693886,0.5248697504949471,0.5986187243158515,78218942.26184149,8141974.338201574,69500713.19450547,87538616.75059931,17.392755493529865,0.8066999704023727,16.646820051781404,18.752235537823637,15.27008266979495,0.7272974261292032,14.522628755995237,16.452008197335147,1.988086882279355,0.09469041547909465,1.8907721949088032,2.141967557842542,1.831271133837887,0.06175514501250788,1.7720380420504958,1.9279724650397523,1.0339998722076416,0.06324011311889274,0.9719028472900391,1.139296293258667,2.9961715126037602,0.13163006656023107,2.8765181541442875,3.2182766914367686,10.327334237098693,0.20649416054451109,10.016626954078674,10.579665780067444,-0.1169640372413536,0.2459276414805302,-0.5020798022519845,0.06611870679947807,0.7622963016549147,0.011752353657583384,0.7508780138839206,0.7755036166762498,0.7286263386829817,0.01314142008933765,0.7150616175391601,0.7429336577812469,0.6071182548794488,0.010496780632742104,0.5931879066207424,0.6218905472636815,11.51116156578064,1.667344767979699,9.770272493362427,13.361214876174927,0.10594455525279045,0.004525316340421871,0.10110298171639442,0.11250004172325134,274712.0,0.0,274712,274712
ETTm2,CeNN_Emulator,3.4602192969640093,2.7416103921079786,1.9265837103790706,8.350543565220303,4.400353509661386,3.0418052593701748,2.659013728886607,9.81984372895506,26.765174398734917,38.97778281326621,7.070354010407458,96.42933086109802,0.05005252091962222,1.3833964229784665,-2.4224622786406145,0.7490595477416406,9.0756372530659,7.170449919100206,5.120688046459937,21.871687665193885,9.962569808724224,8.710642213887054,5.210858468631862,25.509598977369098,9.49016518416838,7.519273565859194,5.2839418786743915,22.90260558949749,15.374266660275381,12.181380897977414,8.560096677311451,37.102701450912974,12.664413747467073,8.754451263814408,7.652760158673379,28.261948419804728,2.8863157272338866,2.857310563271298,1.3358755111694336,7.987314224243164,7.223445053100585,4.66435344084817,4.491923141479492,15.52954521179199,18.234870529174806,4.7897882802955545,15.162704467773438,26.739105224609375,-2.8084844992743596,3.085666524982296,-8.255130086368984,-0.8614771192603641,0.7711744136229931,0.23703421766480545,0.347628430159959,0.8936483353915425,0.7584875972468378,0.2504241888051426,0.3114232789520761,0.8931115693734321,0.7732,0.11413943714208122,0.5716666666666667,0.846,9.871704721450806,3.054495535067752,5.482745409011841,13.000508785247803,0.026402529329061508,0.002821717537828807,0.023088417947292328,0.029832590371370316,46651.0,0.0,46651,46651
ETTm2,CeNN_NS,2.9635392906983697,1.3372983547247896,2.1608363530900743,5.320423374070062,3.779003262872223,1.3829249246677926,2.9074343251876273,6.204939553683099,15.810850738612842,12.804763802707813,8.453174355279234,38.50127486486102,0.438842520601274,0.4544656766808475,-0.36648424009462643,0.6999805960762222,7.782758645610509,3.5612961290312195,5.65079674743324,14.067976866781006,8.260967120180714,4.070100702173438,5.826075477198582,15.444547865919468,8.127946521533213,3.667739295596113,5.926414532389127,14.592051062756825,13.167443853450655,5.941814591903394,9.60091585257965,23.639428798713507,10.876140012152051,3.980119640211676,8.367725719517765,17.85809290397522,2.3841508865356444,1.3556737460785784,1.5669689178466797,4.770066261291504,6.160775566101074,1.997813200890783,4.897181701660156,9.661165237426758,16.62513084411621,2.1272360440268354,14.79104232788086,20.112756729125977,-2.501742989513609,1.6032674534075047,-5.279204524199168,-1.4317575372325049,0.8654652191694542,0.04258173305067713,0.7911598601187573,0.8977097175755246,0.858930975718355,0.037476764084969375,0.7956765220497317,0.8916708968671451,0.7726,0.08853574293909654,0.6263333333333333,0.8363333333333334,10.65587568283081,2.485736810137606,8.183508157730103,13.940141201019287,0.024675391614437103,0.0022282227365239583,0.023227650672197342,0.02858741208910942,46651.0,0.0,46651,46651
ETTm2,LSTM,1.9702358719242945,0.130813444806045,1.7501568883525,2.098454822566774,3.11060752746411,0.23511317355907102,2.7149028373400257,3.329623097632304,9.720101753421197,1.4104757794927412,7.370697416196921,11.086389972286538,0.6550149078235163,0.050060496190766114,0.6065227130829621,0.7383997830437651,5.154808875557886,0.3065070465626326,4.652979463736608,5.480938610407749,5.393219743335968,0.3734128262903489,4.779853628951942,5.785620849020329,5.403664413044873,0.3587752951405995,4.800065123978793,5.755323922719737,8.754049694243797,0.5812235036553722,7.776206185098625,9.323745476186797,8.952467261391112,0.6766662044071184,7.813611506611018,9.582803844953657,1.0812669754028321,0.03515362922267823,1.053853988647461,1.132735252380371,5.011127586364745,0.4455608359760202,4.255255508422851,5.435379028320311,18.196347427368163,0.6698216184042298,17.14647674560547,18.781349182128906,-1.3093584285259248,0.24159531316095745,-1.5272688869635265,-0.8947275495794085,0.8478406314462104,0.017304117982954628,0.833265089697427,0.8757785039941529,0.8497011311655622,0.014539984371517212,0.8364679280384757,0.8742326251228721,0.7102666666666667,0.044435596341471796,0.6676666666666666,0.782,8.979669904708862,1.1264275388016451,7.885115385055542,10.403464078903198,0.06180834025144577,0.0026706909917400194,0.05919113755226135,0.06594974547624588,70168.0,0.0,70168,70168
ETTm2,MLP,1.427177859984504,0.05261260963632049,1.3537427090273964,1.4745649328231811,2.1830109932383763,0.07717750491400031,2.1094665335723484,2.3037744089495567,4.770302090411403,0.3409643156088487,4.44984905626174,5.307376527330878,0.830692810824638,0.012101478856207363,0.8116310068614147,0.8420663048814718,3.927494730646506,0.10573695629362877,3.7869607494742734,4.031125170111521,3.956313857420856,0.14005288640879401,3.764458811611146,4.08389014467013,3.914247183791064,0.14429789367885962,3.7128403788759075,4.044213266931472,6.341162541430433,0.23376561449486008,6.01487929283901,6.551710322234655,6.2828030459233,0.22212030285341455,6.071138809402414,6.630365544882944,0.8631998062133789,0.05599713245296408,0.7958507537841797,0.9271345138549805,3.4009020233154295,0.15065950016006546,3.2560764312744137,3.6292388916015623,16.85715217590332,0.4898403834250216,16.425777435302734,17.692096710205078,-0.4216099358452691,0.2537547006860101,-0.6880792268647088,-0.09033289498753018,0.9159280734933322,0.0033119172545246086,0.9101853678689505,0.9179352440827928,0.9079585892914972,0.00368799811181782,0.9019116396050585,0.9104516381522898,0.8380666666666666,0.0016898389140848743,0.8356666666666667,0.8396666666666667,6.318173408508301,1.1110104369341323,5.329027891159058,8.088722944259644,0.01574922353029251,0.0016261491020579024,0.014941208064556122,0.018653925508260727,25880.0,0.0,25880,25880
ETTm2,MovingAverage,3.5180039585696328,0.0,3.5180039585696328,3.5180039585696328,4.629183097129695,0.0,4.629183097129695,4.629183097129695,21.429336146751275,0.0,21.429336146751275,21.429336146751275,0.23943167536638307,0.0,0.2394316753663831,0.2394316753663831,9.314860327773705,0.0,9.314860327773705,9.314860327773705,9.452474476806064,0.0,9.452474476806064,9.452474476806064,9.64864819830271,0.0,9.64864819830271,9.64864819830271,15.63101246744954,0.0,15.63101246744954,15.63101246744954,13.322995510727242,0.0,13.322995510727242,13.322995510727242,2.7468719482421875,0.0,2.7468719482421875,2.7468719482421875,7.580585479736328,0.0,7.580585479736328,7.580585479736328,18.200834274291992,0.0,18.200834274291992,18.200834274291992,-0.1124180665810903,0.0,-0.1124180665810903,-0.1124180665810903,0.6105410952596372,0.0,0.6105410952596372,0.6105410952596372,0.6246342031194079,0.0,0.6246342031194079,0.6246342031194079,0.034,0.0,0.034,0.034,2.4318695068359373e-06,1.9947529471732987e-07,2.1457672119140625e-06,2.6226043701171875e-06,0.00017005950212478638,2.5096940253419918e-05,0.00014621764421463013,0.0001969747245311737,0.0,0.0,0,0
ETTm2,N-BEATS,1.5425086940977308,0.03543255450463474,1.4930566407309638,1.5801830925411648,2.3474588281297,0.07663960312771002,2.2444062700247183,2.4232948189470975,5.515261852778122,0.357997056121204,5.037359504926268,5.872357779535847,0.8042527571289659,0.012706003552011557,0.7915787363899339,0.8212144299290474,4.223626367162369,0.060964218301684164,4.17191177359378,4.304140904199148,4.277104542991795,0.09756726039533663,4.149932243257128,4.374741161231207,4.230559120298316,0.09717904164081975,4.0949295214579475,4.333886751803078,6.853594513405294,0.15743208584697457,6.633871718371488,7.020987443802226,6.756091252510852,0.22057219751094048,6.459501392011938,6.974350617935005,0.9443994522094726,0.03851854541635627,0.8787355422973633,0.9764289855957031,3.7283897018432612,0.167154140300626,3.552813720703125,3.9758880615234373,17.19703025817871,0.5012673129832808,16.646556854248047,17.682861328125,-0.4936230234358046,0.34940470920710115,-0.8784780861536662,0.00030663797590467663,0.9036040034366735,0.002715976800999985,0.9000841943419584,0.9062527663164331,0.8971679369852869,0.002639327454002282,0.8943610715977723,0.9005532863174782,0.8151999999999999,0.021834732779577478,0.7793333333333333,0.8326666666666667,6.027672863006591,2.1518957281411257,3.915107488632202,9.484861850738525,0.022129621356725693,0.002877370945750993,0.019497238099575043,0.025974586606025696,96216.0,0.0,96216,96216
ETTm2,N-HiTS,1.461654937251409,0.03708609932705194,1.4174787079493205,1.5183776468435923,2.232413099033523,0.07031124279695428,2.128917164696067,2.31388795838508,4.987623181427379,0.31225541985030125,4.53228829413754,5.354077483959474,0.8229796676376695,0.01108254497045233,0.8099735001566546,0.8391403778902722,4.00356352643024,0.05653969567399876,3.951880106969784,4.099350000249121,4.053946250377484,0.08852487146923688,3.9420517525428624,4.189174572057069,4.008805687241219,0.10171413382932167,3.8876458192356402,4.16437614030347,6.494349300441167,0.16477903031863417,6.298067772871025,6.746376697585833,6.424984510756116,0.2023588941034342,6.1271185936764025,6.659472791431595,0.8614198684692382,0.025227654345499038,0.8349971771240234,0.8918380737304688,3.583758964538574,0.18844439886665748,3.2852909088134763,3.769207572937012,16.3662353515625,0.6013452140942294,16.002145767211914,17.436717987060547,-0.4580176761468252,0.31514376149339834,-0.8327446455690596,0.032844901190863716,0.913008152053238,0.003061269474037351,0.9084587052829405,0.9161607099955937,0.9063421514802223,0.0027324578543402875,0.9041321568194292,0.9109288282820542,0.8280666666666667,0.009558010020687173,0.8166666666666667,0.8413333333333334,8.937567663192748,1.9970414931873652,6.676304340362549,11.548439264297485,0.02141576260328293,0.0027106373323975306,0.01995684579014778,0.026224181056022644,69960.0,0.0,69960,69960
ETTm2,Persistence,2.603787944873174,0.0,2.603787944873174,2.603787944873174,3.710164489208954,0.0,3.7101644892089536,3.7101644892089536,13.765320536987137,0.0,13.765320536987137,13.765320536987137,0.5114423187370545,0.0,0.5114423187370545,0.5114423187370545,6.897588544629393,0.0,6.897588544629393,6.897588544629393,6.997725489537099,0.0,6.997725489537099,6.997725489537099,7.141275040883556,0.0,7.141275040883556,7.141275040883556,11.569015358770471,0.0,11.569015358770471,11.569015358770471,10.678018949917902,0.0,10.678018949917902,10.678018949917902,1.7579994201660156,0.0,1.7579994201660156,1.7579994201660156,6.152500152587891,0.0,6.152500152587891,6.152500152587891,16.69999885559082,0.0,16.69999885559082,16.69999885559082,-0.07707447679837545,0.0,-0.07707447679837545,-0.07707447679837545,0.7546340351633208,0.0,0.7546340351633208,0.7546340351633208,0.7618738062521095,0.0,0.7618738062521095,0.7618738062521095,0.034,0.0,0.034,0.034,3.4332275390625e-06,4.331088572641599e-07,2.86102294921875e-06,3.814697265625e-06,0.00010021030902862549,2.3141538865803417e-05,7.59027898311615e-05,0.00013224780559539795,0.0,0.0,0,0
ETTm2,QELM,120.445214056272,228.47838723863413,9.268697043418884,529.023649738537,275.91332981422886,525.9831060679412,18.988968017707595,1216.3493225381942,297454.7478642786,660788.170378089,360.5809063775219,1479505.6744391238,-10556.240676433503,23452.64212761753,-52509.499830144574,-11.797709363479239,313.17383868265455,592.683679921193,23.929614864061033,1373.0272649858352,60.9946612130204,44.19698627406504,28.172343972428077,138.8174396824305,330.33888286775516,626.6359007388598,25.420777827935797,1450.9259071398587,535.1559193025143,1015.1633032618618,41.182193297360286,2350.5304036101347,794.0908746392121,1513.8028489749363,54.65109725517809,3500.7076245699986,31.840403747558593,57.25938068630953,3.475564956665039,134.2105770111084,320.6183972167968,616.9327033391613,23.550804138183587,1423.972489547729,2745.308322906494,5053.580254143339,181.5663833618164,11770.567562103271,-66.37785158527427,131.1543811045124,-300.8575086178912,-1.4408335081471337,-0.0037154253631196746,0.15153348637466163,-0.18846951799725775,0.2295951907856798,0.1816141008383851,0.15453767479274738,-0.07844792918030007,0.32870069843253774,0.605,0.023296399340289105,0.573,0.624,0.21956706047058105,0.0038342057670444373,0.2140038013458252,0.2235095500946045,0.009437371045351028,0.005153452729160529,0.0045388005673885345,0.015993602573871613,49664.0,0.0,49664,49664
ETTm2,Transformer,2.241988148795234,0.10049311090619663,2.1475313816335464,2.4047502145502304,3.167814081476808,0.11915422415886434,3.0126332229173616,3.3015803694044035,10.046404238110672,0.7527927381547351,9.075958935825449,10.900432935636516,0.6434338055250355,0.026718061060491582,0.613122685702281,0.6778767743903837,5.80573051080749,0.24512226611948237,5.582122105228769,6.214408623610214,6.009851323201176,0.2837498112190471,5.762743073483846,6.470310307560252,6.148985381268437,0.2756172775544977,5.889923672690181,6.595384512990132,9.961485296321552,0.4465057708764536,9.54179989444963,10.684661253200977,9.11711027643364,0.34293117386889505,8.6704928412278,9.50209562182882,1.4768726348876953,0.1745077916144333,1.3104381561279297,1.7410392761230469,5.4722407531738275,0.23632619528857612,5.182421112060546,5.785457611083984,14.86647834777832,0.5861447647316722,14.171628952026367,15.702640533447266,-1.4420019344117907,0.402652087690512,-1.9221925843291812,-0.8143405515087976,0.8633481065023719,0.014791401414144034,0.8492797095453346,0.8846223232511559,0.8790541772075192,0.012799420191796858,0.868799596115037,0.8978806750408044,0.7675333333333334,0.04333948674258968,0.7083333333333334,0.829,22.865758848190307,2.420538408019018,20.759751081466675,26.988457441329956,0.12201759964227676,0.0030049218195799007,0.11890055611729622,0.12552551925182343,274712.0,0.0,274712,274712
Energy,CeNN_Emulator,1843.0455132432726,13.087345583353498,1832.4645285373265,1863.0581038411458,2611.296819564732,32.534749440541965,2580.396101981375,2659.3631708771754,6819717.88780581,170352.72007374177,6658444.043120674,7072212.474617906,0.8613714902966066,0.0034628622614975087,0.8562388808758381,0.8646498007942905,5.8256477256849015,0.04068229031864109,5.77795647438244,5.877929655540848,5.73632976739122,0.038260371869512505,5.681164887371799,5.773923019068547,5.903219096630257,0.04191837250719838,5.869328522290951,5.96731881969272,1.6965106485373673,0.012046811098102753,1.686770925293062,1.714932099776716,1.8766886833429581,0.023382097214303448,1.854480933323361,1.9112330434026032,1268.5513671875,7.976295865765025,1260.9599609375,1281.0546875,4236.150781249999,36.72865141912738,4193.885156249999,4294.858203125,15679.946875,615.2110288638409,14886.77734375,16424.734375,243.05062858615452,43.68201979477521,187.24378347439236,306.1893339301215,0.9306111472974019,0.0004815797860887298,0.9298593886044859,0.9310124076403933,0.9244003610054146,0.0010277065469941405,0.9231647499565908,0.925681200229813,0.6973333333333332,0.007039570693980964,0.687,0.703,21.16267910003662,3.438131640705637,16.894282817840576,25.73553705215454,0.026610586792230606,0.002227570807864402,0.023673754185438156,0.029789283871650696,46651.0,0.0,46651,46651
